key,unit,period,macro,k,n,r,p_r,rho,p_rho
statement,ALL,T2,vix,-7,91,0.2332,0.0261,0.1935,0.0662
statement,ALL,T2,vix,-6,91,0.1378,0.1928,0.1174,0.2677
statement,ALL,T2,vix,-5,91,0.1945,0.0647,0.1763,0.0945
statement,ALL,T2,vix,-4,91,0.143,0.1763,0.1447,0.1712
statement,ALL,T2,vix,-3,91,0.1604,0.1289,0.1821,0.0841
statement,ALL,T2,vix,-2,91,0.1326,0.2102,0.1268,0.2311
statement,ALL,T2,vix,-1,91,0.0985,0.3528,0.0815,0.4423
statement,ALL,T2,vix,0,91,-0.0122,0.9089,-0.0444,0.6757
statement,ALL,T2,vix,1,91,0.0718,0.499,0.0498,0.6395
statement,ALL,T2,vix,2,91,-0.0369,0.7283,-0.0258,0.8083
statement,ALL,T2,vix,3,91,-0.1203,0.2561,0.0127,0.9045
statement,ALL,T2,vix,4,90,-0.1543,0.1464,-0.046,0.6669
statement,ALL,T2,vix,5,89,-0.2303,0.0299,-0.0692,0.5191
statement,ALL,T2,vix,6,89,-0.2769,0.0086,-0.0862,0.4218
statement,ALL,T2,vix,7,88,-0.1855,0.0835,-0.0649,0.5479
statement,ALL,T2,vix,8,87,-0.1813,0.0929,-0.0793,0.4655
statement,ALL,T2,vix,9,87,-0.2091,0.052,-0.0906,0.4041
statement,could,T1,cfnai,-9,202,-0.029,0.6819,-0.0988,0.1619
statement,could,T1,cfnai,-8,202,-0.0195,0.7835,-0.0795,0.2608
statement,could,T1,cfnai,-7,202,-0.0584,0.4093,-0.1111,0.1153
statement,could,T1,cfnai,-6,202,-0.0196,0.782,-0.0585,0.4079
statement,could,T1,cfnai,-5,202,-0.0206,0.7709,-0.0826,0.2423
statement,could,T1,cfnai,-4,202,0.0356,0.6152,-0.0421,0.5515
statement,could,T1,cfnai,-3,202,0.1041,0.1405,-0.0443,0.5316
statement,could,T1,cfnai,-2,202,0.1416,0.0444,-0.0624,0.3773
statement,could,T1,cfnai,-1,202,0.135,0.0554,-0.0597,0.3989
statement,could,T1,cfnai,0,202,0.0864,0.2216,-0.0581,0.4112
statement,could,T1,cfnai,1,202,0.1195,0.0904,-0.0409,0.5637
statement,could,T1,cfnai,2,202,0.1324,0.0603,-0.0257,0.717
statement,could,T1,cfnai,3,202,0.0709,0.3162,-0.0411,0.5612
statement,could,T1,cfnai,4,200,-0.0435,0.5409,-0.1466,0.0383
statement,could,T1,cfnai,5,198,-0.0567,0.4274,-0.1733,0.0146
statement,could,T1,cfnai,6,198,-0.0137,0.8486,-0.1703,0.0164
statement,could,T1,cfnai,7,196,-0.0043,0.952,-0.1694,0.0176
statement,could,T1,cfnai,8,194,0.0084,0.9077,-0.1636,0.0226
statement,could,T1,cfnai,9,194,-0.0127,0.861,-0.1901,0.0079
statement,could,T1,vix,-9,202,0.384,0.0,0.4364,0.0
statement,could,T1,vix,-8,202,0.3982,0.0,0.4632,0.0
statement,could,T1,vix,-7,202,0.387,0.0,0.3971,0.0
statement,could,T1,vix,-6,202,0.3585,0.0,0.3956,0.0
statement,could,T1,vix,-5,202,0.4288,0.0,0.4566,0.0
statement,could,T1,vix,-4,202,0.2998,0.0,0.4583,0.0
statement,could,T1,vix,-3,202,0.2511,0.0003,0.4525,0.0
statement,could,T1,vix,-2,202,0.3728,0.0,0.4567,0.0
statement,could,T1,vix,-1,202,0.2151,0.0021,0.3481,0.0
statement,could,T1,vix,0,202,0.0329,0.6424,0.2842,0.0
statement,could,T1,vix,1,202,0.1389,0.0486,0.289,0.0
statement,could,T1,vix,2,202,0.0929,0.1887,0.2368,0.0007
statement,could,T1,vix,3,202,0.0691,0.3286,0.2237,0.0014
statement,could,T1,vix,4,200,0.1619,0.022,0.2635,0.0002
statement,could,T1,vix,5,198,0.0906,0.2044,0.2101,0.003
statement,could,T1,vix,6,198,0.0135,0.8499,0.1988,0.005
statement,could,T1,vix,7,196,0.0483,0.5014,0.1657,0.0203
statement,could,T1,vix,8,194,0.0351,0.6268,0.1657,0.021
statement,could,T1,vix,9,194,0.0069,0.9238,0.1259,0.0802
statement,could,T2,cfnai,-9,182,-0.0317,0.6714,-0.1533,0.0388
statement,could,T2,cfnai,-8,182,0.0145,0.8455,-0.114,0.1255
statement,could,T2,cfnai,-7,182,0.0025,0.9736,-0.1447,0.0513
statement,could,T2,cfnai,-6,182,0.043,0.5644,-0.1075,0.1485
statement,could,T2,cfnai,-5,182,-0.0072,0.9236,-0.1517,0.0409
statement,could,T2,cfnai,-4,182,-0.0315,0.673,-0.1615,0.0294
statement,could,T2,cfnai,-3,182,-0.0666,0.3717,-0.1655,0.0255
statement,could,T2,cfnai,-2,182,-0.079,0.2892,-0.1674,0.0239
statement,could,T2,cfnai,-1,182,-0.0984,0.1865,-0.1937,0.0088
statement,could,T2,cfnai,0,182,-0.1122,0.1317,-0.1692,0.0224
statement,could,T2,cfnai,1,182,-0.0879,0.2381,-0.1147,0.1232
statement,could,T2,cfnai,2,182,-0.0567,0.4469,-0.1018,0.1714
statement,could,T2,cfnai,3,182,-0.0138,0.8535,-0.0802,0.2817
statement,could,T2,cfnai,4,180,0.0777,0.3002,-0.1071,0.1524
statement,could,T2,cfnai,5,178,0.0728,0.3342,-0.1274,0.0902
statement,could,T2,cfnai,6,178,0.1129,0.1336,-0.0987,0.1899
statement,could,T2,cfnai,7,176,0.0617,0.416,-0.1105,0.1442
statement,could,T2,cfnai,8,174,0.0555,0.4668,-0.1134,0.1363
statement,could,T2,cfnai,9,174,0.0286,0.7081,-0.1251,0.0999
statement,could,T2,vix,-9,182,0.4231,0.0,0.4126,0.0
statement,could,T2,vix,-8,182,0.4704,0.0,0.4481,0.0
statement,could,T2,vix,-7,182,0.4102,0.0,0.3988,0.0
statement,could,T2,vix,-6,182,0.3902,0.0,0.3697,0.0
statement,could,T2,vix,-5,182,0.45,0.0,0.458,0.0
statement,could,T2,vix,-4,182,0.4652,0.0,0.4629,0.0
statement,could,T2,vix,-3,182,0.4607,0.0,0.4791,0.0
statement,could,T2,vix,-2,182,0.5005,0.0,0.4985,0.0
statement,could,T2,vix,-1,182,0.4457,0.0,0.4378,0.0
statement,could,T2,vix,0,182,0.4149,0.0,0.4146,0.0
statement,could,T2,vix,1,182,0.4168,0.0,0.4331,0.0
statement,could,T2,vix,2,182,0.3973,0.0,0.3832,0.0
statement,could,T2,vix,3,182,0.2236,0.0024,0.3702,0.0
statement,could,T2,vix,4,180,0.3042,0.0,0.4043,0.0
statement,could,T2,vix,5,178,0.1718,0.0218,0.3337,0.0
statement,could,T2,vix,6,178,0.1026,0.1729,0.3406,0.0
statement,could,T2,vix,7,176,0.1719,0.0225,0.2994,0.0001
statement,could,T2,vix,8,174,0.108,0.1562,0.2924,0.0001
statement,could,T2,vix,9,174,0.0536,0.4825,0.2226,0.0032
statement,will,T1,cfnai,-9,202,-0.0529,0.4545,-0.3186,0.0
statement,will,T1,cfnai,-8,202,-0.0912,0.1969,-0.3055,0.0
statement,will,T1,cfnai,-7,202,-0.1253,0.0756,-0.2751,0.0001
statement,will,T1,cfnai,-6,202,-0.1501,0.033,-0.2281,0.0011
statement,will,T1,cfnai,-5,202,-0.093,0.1879,-0.172,0.0144
statement,will,T1,cfnai,-4,202,-0.0796,0.2599,-0.1443,0.0405
statement,will,T1,cfnai,-3,202,-0.2161,0.002,-0.0592,0.4026
statement,will,T1,cfnai,-2,202,-0.2325,0.0009,-0.0492,0.4869
statement,will,T1,cfnai,-1,202,-0.1875,0.0075,0.0676,0.3391
statement,will,T1,cfnai,0,202,-0.0106,0.8814,0.146,0.0381
statement,will,T1,cfnai,1,202,0.2182,0.0018,0.2776,0.0001
statement,will,T1,cfnai,2,202,0.2546,0.0003,0.2614,0.0002
statement,will,T1,cfnai,3,202,0.3522,0.0,0.3014,0.0
statement,will,T1,cfnai,4,200,0.1093,0.1234,0.2114,0.0027
statement,will,T1,cfnai,5,198,0.1147,0.1076,0.2687,0.0001
statement,will,T1,cfnai,6,198,0.1311,0.0656,0.294,0.0
statement,will,T1,cfnai,7,196,0.0652,0.3637,0.2693,0.0001
statement,will,T1,cfnai,8,194,0.079,0.2736,0.2515,0.0004
statement,will,T1,cfnai,9,194,-0.0136,0.8511,0.2452,0.0006
statement,will,T1,vix,-9,202,-0.0462,0.5142,-0.0872,0.2173
statement,will,T1,vix,-8,202,0.0052,0.9419,-0.0229,0.7464
statement,will,T1,vix,-7,202,-0.0531,0.4533,-0.1034,0.1429
statement,will,T1,vix,-6,202,-0.0635,0.3689,-0.1284,0.0686
statement,will,T1,vix,-5,202,-0.0704,0.3191,-0.1366,0.0525
statement,will,T1,vix,-4,202,0.083,0.2402,-0.1011,0.1522
statement,will,T1,vix,-3,202,0.1331,0.059,-0.0634,0.3702
statement,will,T1,vix,-2,202,0.0393,0.5791,-0.1132,0.1088
statement,will,T1,vix,-1,202,0.1046,0.1386,-0.1043,0.1395
statement,will,T1,vix,0,202,-0.1673,0.0173,-0.2628,0.0002
statement,will,T1,vix,1,202,-0.1121,0.1122,-0.1607,0.0224
statement,will,T1,vix,2,202,-0.1809,0.01,-0.2373,0.0007
statement,will,T1,vix,3,202,-0.187,0.0077,-0.2149,0.0021
statement,will,T1,vix,4,200,-0.2756,0.0001,-0.3454,0.0
statement,will,T1,vix,5,198,-0.2749,0.0001,-0.3367,0.0
statement,will,T1,vix,6,198,-0.2586,0.0002,-0.332,0.0
statement,will,T1,vix,7,196,-0.2245,0.0016,-0.2571,0.0003
statement,will,T1,vix,8,194,-0.2047,0.0042,-0.2749,0.0001
statement,will,T1,vix,9,194,-0.1834,0.0105,-0.2408,0.0007
statement,will,T2,cfnai,-9,182,-0.0441,0.5543,-0.3329,0.0
statement,will,T2,cfnai,-8,182,-0.0682,0.3603,-0.2864,0.0001
statement,will,T2,cfnai,-7,182,-0.0915,0.2193,-0.2091,0.0046
statement,will,T2,cfnai,-6,182,-0.114,0.1254,-0.1992,0.007
statement,will,T2,cfnai,-5,182,-0.1072,0.1499,-0.1755,0.0178
statement,will,T2,cfnai,-4,182,-0.1792,0.0155,-0.1844,0.0127
statement,will,T2,cfnai,-3,182,-0.0535,0.4732,-0.0868,0.2438
statement,will,T2,cfnai,-2,182,-0.0669,0.3692,-0.0701,0.347
statement,will,T2,cfnai,-1,182,0.0888,0.2331,0.0699,0.3484
statement,will,T2,cfnai,0,182,0.0713,0.339,0.0928,0.2127
statement,will,T2,cfnai,1,182,0.1988,0.0071,0.1795,0.0153
statement,will,T2,cfnai,2,182,0.1448,0.0512,0.1614,0.0295
statement,will,T2,cfnai,3,182,0.2206,0.0028,0.162,0.0289
statement,will,T2,cfnai,4,180,0.1508,0.0433,0.1525,0.0409
statement,will,T2,cfnai,5,178,0.2124,0.0044,0.2435,0.0011
statement,will,T2,cfnai,6,178,0.2317,0.0019,0.3132,0.0
statement,will,T2,cfnai,7,176,0.118,0.1188,0.3197,0.0
statement,will,T2,cfnai,8,174,0.0917,0.2291,0.2848,0.0001
statement,will,T2,cfnai,9,174,-0.0205,0.7879,0.2701,0.0003
statement,will,T2,vix,-9,182,-0.0756,0.3103,-0.0868,0.2437
statement,will,T2,vix,-8,182,-0.0776,0.2976,-0.0555,0.4568
statement,will,T2,vix,-7,182,-0.0694,0.3516,-0.095,0.2022
statement,will,T2,vix,-6,182,-0.1773,0.0166,-0.1773,0.0166
statement,will,T2,vix,-5,182,-0.1514,0.0413,-0.1829,0.0134
statement,will,T2,vix,-4,182,-0.2079,0.0049,-0.2361,0.0013
statement,will,T2,vix,-3,182,-0.1827,0.0135,-0.1991,0.007
statement,will,T2,vix,-2,182,-0.2481,0.0007,-0.3023,0.0
statement,will,T2,vix,-1,182,-0.2208,0.0027,-0.2619,0.0004
statement,will,T2,vix,0,182,-0.3716,0.0,-0.4176,0.0
statement,will,T2,vix,1,182,-0.1854,0.0122,-0.2644,0.0003
statement,will,T2,vix,2,182,-0.3048,0.0,-0.3515,0.0
statement,will,T2,vix,3,182,-0.2622,0.0003,-0.3094,0.0
statement,will,T2,vix,4,180,-0.391,0.0,-0.4636,0.0
statement,will,T2,vix,5,178,-0.3621,0.0,-0.4366,0.0
statement,will,T2,vix,6,178,-0.3342,0.0,-0.424,0.0
statement,will,T2,vix,7,176,-0.2777,0.0002,-0.3187,0.0
statement,will,T2,vix,8,174,-0.2331,0.002,-0.3288,0.0
statement,will,T2,vix,9,174,-0.1952,0.0098,-0.2712,0.0003
statement,would,T1,cfnai,-9,202,-0.0029,0.9669,-0.0314,0.6578
statement,would,T1,cfnai,-8,202,-0.0036,0.9596,-0.0268,0.7045
statement,would,T1,cfnai,-7,202,-0.0483,0.4948,-0.0937,0.1847
statement,would,T1,cfnai,-6,202,-0.0009,0.9903,-0.0146,0.8361
statement,would,T1,cfnai,-5,202,-0.0173,0.807,-0.0654,0.3551
statement,would,T1,cfnai,-4,202,0.0558,0.4305,-0.0014,0.9847
statement,would,T1,cfnai,-3,202,0.1057,0.1344,-0.0221,0.7547
statement,would,T1,cfnai,-2,202,0.1529,0.0298,-0.0183,0.7963
statement,would,T1,cfnai,-1,202,0.1398,0.0472,-0.0329,0.6423
statement,would,T1,cfnai,0,202,0.0918,0.1936,-0.0298,0.6734
statement,would,T1,cfnai,1,202,0.118,0.0943,-0.0254,0.7198
statement,would,T1,cfnai,2,202,0.133,0.0591,-0.0179,0.7999
statement,would,T1,cfnai,3,202,0.0753,0.2871,-0.0304,0.6671
statement,would,T1,cfnai,4,200,-0.0342,0.6309,-0.1167,0.0997
statement,would,T1,cfnai,5,198,-0.0409,0.5668,-0.144,0.043
statement,would,T1,cfnai,6,198,-0.0035,0.9607,-0.1404,0.0485
statement,would,T1,cfnai,7,196,0.0017,0.9809,-0.1423,0.0467
statement,would,T1,cfnai,8,194,0.0157,0.828,-0.1336,0.0633
statement,would,T1,cfnai,9,194,-0.0076,0.9163,-0.1717,0.0167
statement,would,T1,vix,-9,202,0.4048,0.0,0.4657,0.0
statement,would,T1,vix,-8,202,0.4189,0.0,0.4951,0.0
statement,would,T1,vix,-7,202,0.4069,0.0,0.4275,0.0
statement,would,T1,vix,-6,202,0.3707,0.0,0.4132,0.0
statement,would,T1,vix,-5,202,0.429,0.0,0.463,0.0
statement,would,T1,vix,-4,202,0.3047,0.0,0.4678,0.0
statement,would,T1,vix,-3,202,0.241,0.0005,0.4387,0.0
statement,would,T1,vix,-2,202,0.3703,0.0,0.4608,0.0
statement,would,T1,vix,-1,202,0.2065,0.0032,0.3453,0.0
statement,would,T1,vix,0,202,0.0372,0.5989,0.2989,0.0
statement,would,T1,vix,1,202,0.1373,0.0514,0.2986,0.0
statement,would,T1,vix,2,202,0.1048,0.1376,0.2694,0.0001
statement,would,T1,vix,3,202,0.0799,0.2583,0.2569,0.0002
statement,would,T1,vix,4,200,0.1716,0.0151,0.2877,0.0
statement,would,T1,vix,5,198,0.1192,0.0944,0.2654,0.0002
statement,would,T1,vix,6,198,0.0397,0.579,0.2274,0.0013
statement,would,T1,vix,7,196,0.0762,0.2883,0.194,0.0064
statement,would,T1,vix,8,194,0.1039,0.1494,0.2436,0.0006
statement,would,T1,vix,9,194,0.0464,0.521,0.1694,0.0182
statement,would,T2,cfnai,-9,182,-0.0045,0.9523,-0.0727,0.3296
statement,would,T2,cfnai,-8,182,0.0336,0.6521,-0.0535,0.4736
statement,would,T2,cfnai,-7,182,0.0167,0.8234,-0.1231,0.0977
statement,would,T2,cfnai,-6,182,0.0686,0.3577,-0.0541,0.468
statement,would,T2,cfnai,-5,182,-0.0023,0.9755,-0.1284,0.0841
statement,would,T2,cfnai,-4,182,0.0443,0.553,-0.1025,0.1685
statement,would,T2,cfnai,-3,182,-0.042,0.5733,-0.1303,0.0796
statement,would,T2,cfnai,-2,182,0.0094,0.8999,-0.1064,0.1527
statement,would,T2,cfnai,-1,182,-0.0582,0.4355,-0.1497,0.0436
statement,would,T2,cfnai,0,182,-0.0648,0.3849,-0.1248,0.0932
statement,would,T2,cfnai,1,182,-0.0642,0.3893,-0.0859,0.2489
statement,would,T2,cfnai,2,182,-0.0244,0.7441,-0.0836,0.2616
statement,would,T2,cfnai,3,182,0.017,0.8197,-0.061,0.4135
statement,would,T2,cfnai,4,180,0.0889,0.2351,-0.0707,0.3453
statement,would,T2,cfnai,5,178,0.0913,0.2253,-0.0918,0.2229
statement,would,T2,cfnai,6,178,0.1213,0.1066,-0.0634,0.4005
statement,would,T2,cfnai,7,176,0.066,0.3839,-0.0779,0.304
statement,would,T2,cfnai,8,174,0.0621,0.4154,-0.0764,0.3164
statement,would,T2,cfnai,9,174,0.0325,0.6702,-0.1067,0.161
statement,would,T2,vix,-9,182,0.4521,0.0,0.4466,0.0
statement,would,T2,vix,-8,182,0.5047,0.0,0.4865,0.0
statement,would,T2,vix,-7,182,0.437,0.0,0.4324,0.0
statement,would,T2,vix,-6,182,0.4125,0.0,0.3933,0.0
statement,would,T2,vix,-5,182,0.4531,0.0,0.4655,0.0
statement,would,T2,vix,-4,182,0.4718,0.0,0.4772,0.0
statement,would,T2,vix,-3,182,0.4424,0.0,0.4648,0.0
statement,would,T2,vix,-2,182,0.4965,0.0,0.5043,0.0
statement,would,T2,vix,-1,182,0.4285,0.0,0.4327,0.0
statement,would,T2,vix,0,182,0.4125,0.0,0.429,0.0
statement,would,T2,vix,1,182,0.4074,0.0,0.4399,0.0
statement,would,T2,vix,2,182,0.4092,0.0,0.4176,0.0
statement,would,T2,vix,3,182,0.232,0.0016,0.4047,0.0
statement,would,T2,vix,4,180,0.3113,0.0,0.4266,0.0
statement,would,T2,vix,5,178,0.2003,0.0073,0.3902,0.0
statement,would,T2,vix,6,178,0.1283,0.0879,0.3648,0.0
statement,would,T2,vix,7,176,0.1991,0.0081,0.3238,0.0
statement,would,T2,vix,8,174,0.1792,0.018,0.367,0.0
statement,would,T2,vix,9,174,0.0935,0.2197,0.2625,0.0005
