level,key,unit,period,macro,n_tokens,zero_share,n,r,p_r,rho,p_rho,q_rho,eligible,unit_level
genre,minutes,should,H2,vix,116,0.116,43,-0.1871,0.2295,-0.1783,0.2526,0.3969,True,modal
genre,minutes,will,T1,cfnai,167,0.374,99,0.0357,0.7259,-0.0908,0.3715,0.8757,True,modal
genre,minutes,will,T1,vix,167,0.374,99,-0.1815,0.0721,-0.172,0.0887,0.1521,True,modal
genre,minutes,will,T2,cfnai,156,0.363,91,-0.0595,0.5756,-0.1303,0.2182,0.5236,True,modal
genre,minutes,will,T2,vix,156,0.363,91,-0.1615,0.1261,-0.1566,0.1383,0.2242,True,modal
genre,minutes,will,T3,cfnai,217,0.374,131,0.0287,0.7452,-0.0739,0.4014,0.8435,True,modal
genre,minutes,will,T3,vix,217,0.374,131,-0.1829,0.0365,-0.1836,0.0358,0.0716,True,modal
genre,minutes,will,H1,cfnai,108,0.271,48,0.0536,0.7175,0.0289,0.8456,0.9225,True,modal
genre,minutes,will,H1,vix,108,0.271,48,-0.0361,0.8074,0.0777,0.5995,0.7194,True,modal
genre,minutes,will,H2,cfnai,48,0.465,43,-0.218,0.1602,-0.2271,0.143,0.3277,True,modal
genre,minutes,will,H2,vix,48,0.465,43,-0.1808,0.246,-0.2883,0.0609,0.1377,True,modal
genre,minutes,would,T1,cfnai,3234,0.0,99,-0.0577,0.5705,0.2092,0.0377,0.452,True,modal
genre,minutes,would,T1,vix,3234,0.0,99,0.1989,0.0484,0.1451,0.1518,0.222,True,modal
genre,minutes,would,T2,cfnai,2879,0.0,91,0.2404,0.0217,0.2923,0.0049,0.0591,True,modal
genre,minutes,would,T2,vix,2879,0.0,91,0.0176,0.8681,0.0307,0.7724,0.8426,True,modal
genre,minutes,would,T3,cfnai,4084,0.0,131,-0.0465,0.5978,0.1745,0.0462,0.554,True,modal
genre,minutes,would,T3,vix,4084,0.0,131,0.0874,0.3207,0.0427,0.6281,0.6281,True,modal
genre,minutes,would,H1,cfnai,1646,0.0,48,0.2846,0.0499,0.2553,0.08,0.5642,True,modal
genre,minutes,would,H1,vix,1646,0.0,48,-0.0642,0.6647,-0.025,0.8662,0.8662,True,modal
genre,minutes,would,H2,cfnai,1233,0.0,43,0.2409,0.1197,0.2097,0.1771,0.3277,True,modal
genre,minutes,would,H2,vix,1233,0.0,43,0.246,0.1118,0.2714,0.0784,0.1437,True,modal
genre,statement,ALL,T1,cfnai,770,0.0,101,-0.0573,0.569,-0.1242,0.2158,0.8757,True,modal
genre,statement,ALL,T1,vix,770,0.0,101,0.0086,0.9323,0.0613,0.5425,0.5425,True,modal
genre,statement,ALL,T2,cfnai,697,0.0,91,-0.1355,0.2004,-0.1783,0.0909,0.4417,True,modal
genre,statement,ALL,T2,vix,697,0.0,91,0.0699,0.5105,0.0449,0.6729,0.8074,True,modal
genre,statement,ALL,T3,cfnai,1007,0.0,133,-0.0555,0.5259,-0.0964,0.2697,0.8435,True,modal
genre,statement,ALL,T3,vix,1007,0.0,133,-0.1174,0.1785,-0.1156,0.185,0.2775,True,modal
genre,statement,ALL,H1,cfnai,397,0.0,48,0.1574,0.2852,0.1747,0.2351,0.5642,True,modal
genre,statement,ALL,H1,vix,397,0.0,48,-0.2815,0.0526,-0.4048,0.0043,0.0259,True,modal
genre,statement,ALL,H2,cfnai,300,0.0,43,-0.5054,0.0005,-0.5183,0.0004,0.0041,True,modal
genre,statement,ALL,H2,vix,300,0.0,43,-0.4212,0.0049,-0.4722,0.0014,0.0076,True,modal
genre,statement,could,T1,cfnai,50,0.505,101,0.1416,0.1578,-0.0624,0.535,0.9054,True,modal
genre,statement,could,T1,vix,50,0.505,101,0.1793,0.0727,0.3319,0.0007,0.0028,True,modal
genre,statement,could,T2,cfnai,47,0.484,91,-0.079,0.4567,-0.1674,0.1127,0.4417,True,modal
genre,statement,could,T2,vix,47,0.484,91,0.4576,0.0,0.451,0.0,0.0,True,modal
genre,statement,could,T3,cfnai,55,0.594,133,0.1259,0.1488,-0.0171,0.8452,0.9095,True,modal
genre,statement,could,T3,vix,55,0.594,133,0.093,0.2871,0.1823,0.0357,0.0716,True,modal
genre,statement,could,H1,cfnai,4,0.917,48,0.1142,0.4395,0.0935,0.5272,0.8435,False,modal
genre,statement,could,H1,vix,4,0.917,48,-0.1163,0.4312,-0.0829,0.5755,0.7194,False,modal
genre,statement,could,H2,cfnai,43,0.0,43,-0.6024,0.0,-0.4384,0.0033,0.018,True,modal
genre,statement,could,H2,vix,43,0.0,43,0.0006,0.9969,-0.0119,0.9398,0.9398,True,modal
genre,statement,should,T1,cfnai,33,0.733,101,0.0254,0.8009,-0.012,0.9054,0.9054,False,modal
genre,statement,should,T1,vix,33,0.733,101,-0.2908,0.0032,-0.3372,0.0006,0.0028,False,modal
genre,statement,should,T2,cfnai,33,0.703,91,-0.0694,0.5132,-0.0279,0.7928,0.7928,False,modal
genre,statement,should,T2,vix,33,0.703,91,-0.2741,0.0086,-0.3054,0.0032,0.0097,False,modal
genre,statement,should,T3,cfnai,49,0.699,133,0.0124,0.887,-0.0608,0.4869,0.8435,False,modal
genre,statement,should,T3,vix,49,0.699,133,-0.2949,0.0006,-0.3634,0.0,0.0002,False,modal
genre,statement,should,H1,cfnai,33,0.438,48,-0.1058,0.4741,-0.0857,0.5624,0.8435,False,modal
genre,statement,should,H1,vix,33,0.438,48,0.053,0.7205,-0.0589,0.6911,0.7539,False,modal
genre,statement,should,H2,cfnai,0,1.0,43,,,,,,False,modal
genre,statement,should,H2,vix,0,1.0,43,,,,,,False,modal
genre,statement,will,T1,cfnai,607,0.0,101,-0.2325,0.0193,-0.0492,0.6252,0.9054,True,modal
genre,statement,will,T1,vix,607,0.0,101,-0.0981,0.3289,-0.1864,0.062,0.124,True,modal
genre,statement,will,T2,cfnai,543,0.0,91,-0.0669,0.5284,-0.0701,0.509,0.6574,True,modal
genre,statement,will,T2,vix,543,0.0,91,-0.296,0.0044,-0.3391,0.001,0.004,True,modal
genre,statement,will,T3,cfnai,820,0.0,133,-0.2045,0.0182,-0.0504,0.5647,0.8435,True,modal
genre,statement,will,T3,vix,820,0.0,133,-0.1674,0.0541,-0.2593,0.0026,0.0103,True,modal
genre,statement,will,H1,cfnai,339,0.0,48,0.1965,0.1807,0.1789,0.2237,0.5642,True,modal
genre,statement,will,H1,vix,339,0.0,48,-0.3656,0.0106,-0.4435,0.0016,0.0191,True,modal
genre,statement,will,H2,cfnai,204,0.0,43,-0.3503,0.0213,-0.3314,0.03,0.1099,True,modal
genre,statement,will,H2,vix,204,0.0,43,-0.3664,0.0157,-0.4157,0.0056,0.0204,True,modal
genre,statement,would,T1,cfnai,49,0.535,101,0.1529,0.1269,-0.0183,0.8561,0.9054,True,modal
genre,statement,would,T1,vix,49,0.535,101,0.1784,0.0742,0.3382,0.0005,0.0028,True,modal
genre,statement,would,T2,cfnai,46,0.516,91,0.0094,0.9296,-0.1064,0.3153,0.5358,True,modal
genre,statement,would,T2,vix,46,0.516,91,0.45,0.0,0.4553,0.0,0.0,True,modal
genre,statement,would,T3,cfnai,51,0.632,133,0.1323,0.129,-0.01,0.9095,0.9095,False,modal
genre,statement,would,T3,vix,51,0.632,133,0.1056,0.2263,0.2206,0.0107,0.0322,False,modal
genre,statement,would,H1,cfnai,1,0.979,48,0.0999,0.4994,0.1212,0.412,0.8241,False,modal
genre,statement,would,H1,vix,1,0.979,48,-0.1672,0.256,-0.2158,0.1406,0.3397,False,modal
genre,statement,would,H2,cfnai,45,0.0,43,-0.1764,0.2577,-0.1957,0.2085,0.3277,True,modal
genre,statement,would,H2,vix,45,0.0,43,-0.0524,0.7388,-0.0475,0.7622,0.9398,True,modal
layer,min_committee,ALL,T1,cfnai,958,0.0,99,-0.0474,0.6416,0.0094,0.9261,0.9581,True,modal
layer,min_committee,ALL,T1,vix,958,0.0,99,0.1015,0.3176,0.1217,0.2303,0.3364,True,modal
layer,min_committee,ALL,T2,cfnai,886,0.0,91,-0.0122,0.9087,-0.0193,0.8556,0.9506,True,modal
layer,min_committee,ALL,T2,vix,886,0.0,91,0.07,0.5098,0.0982,0.3542,0.5976,True,modal
layer,min_committee,ALL,T3,cfnai,1254,0.0,131,-0.018,0.8386,0.1014,0.2492,0.6743,True,modal
layer,min_committee,ALL,T3,vix,1254,0.0,131,0.0817,0.3536,0.0972,0.2695,0.3815,True,modal
layer,min_committee,ALL,H1,cfnai,534,0.0,48,0.1202,0.4158,0.1794,0.2223,0.4198,True,modal
layer,min_committee,ALL,H1,vix,534,0.0,48,-0.124,0.401,-0.1138,0.4414,0.8358,True,modal
layer,min_committee,ALL,H2,cfnai,352,0.0,43,-0.2005,0.1973,-0.2228,0.1509,0.4025,True,modal
layer,min_committee,ALL,H2,vix,352,0.0,43,-0.2227,0.1512,-0.18,0.2482,0.4582,True,modal
layer,min_committee,could,T1,cfnai,83,0.293,99,0.1048,0.3018,-0.2509,0.0122,0.1836,True,modal
layer,min_committee,could,T1,vix,83,0.293,99,0.1305,0.198,0.2454,0.0144,0.058,True,modal
layer,min_committee,could,T2,cfnai,79,0.275,91,-0.2739,0.0086,-0.3701,0.0003,0.0092,True,modal
layer,min_committee,could,T2,vix,79,0.275,91,0.3032,0.0035,0.3368,0.0011,0.0066,True,modal
layer,min_committee,could,T3,cfnai,130,0.282,131,0.0942,0.2848,-0.1302,0.1383,0.4611,True,modal
layer,min_committee,could,T3,vix,130,0.282,131,0.2199,0.0116,0.255,0.0033,0.0123,True,modal
layer,min_committee,could,H1,cfnai,35,0.521,48,-0.3045,0.0353,-0.415,0.0034,0.0839,False,modal
layer,min_committee,could,H1,vix,35,0.521,48,0.0651,0.6604,0.19,0.1959,0.5796,False,modal
layer,min_committee,could,H2,cfnai,44,0.0,43,-0.6888,0.0,-0.5479,0.0001,0.0034,True,modal
layer,min_committee,could,H2,vix,44,0.0,43,-0.0958,0.5411,-0.1201,0.4431,0.6096,True,modal
layer,min_committee,should,T1,cfnai,85,0.455,99,0.0622,0.5407,-0.136,0.1794,0.6125,True,modal
layer,min_committee,should,T1,vix,85,0.455,99,-0.1307,0.1972,-0.0218,0.8306,0.89,True,modal
layer,min_committee,should,T2,cfnai,84,0.418,91,-0.11,0.2993,-0.1872,0.0755,0.3454,True,modal
layer,min_committee,should,T2,vix,84,0.418,91,-0.0095,0.9284,0.0868,0.4135,0.6215,True,modal
layer,min_committee,should,T3,cfnai,107,0.496,131,0.0588,0.5045,-0.075,0.3944,0.8451,True,modal
layer,min_committee,should,T3,vix,107,0.496,131,-0.1503,0.0865,-0.0791,0.369,0.4814,True,modal
layer,min_committee,should,H1,cfnai,49,0.417,48,-0.1531,0.2988,-0.2765,0.0571,0.3188,True,modal
layer,min_committee,should,H1,vix,49,0.417,48,0.1175,0.4264,0.1848,0.2087,0.5796,True,modal
layer,min_committee,should,H2,cfnai,35,0.419,43,-0.0976,0.5336,-0.1158,0.4595,0.6487,False,modal
layer,min_committee,should,H2,vix,35,0.419,43,-0.2356,0.1282,-0.1432,0.3595,0.5393,False,modal
layer,min_committee,will,T1,cfnai,37,0.778,99,0.043,0.6727,-0.1594,0.115,0.5751,False,modal
layer,min_committee,will,T1,vix,37,0.778,99,-0.0598,0.5563,-0.0034,0.9734,0.98,False,modal
layer,min_committee,will,T2,cfnai,35,0.769,91,-0.2151,0.0406,-0.2325,0.0266,0.1806,False,modal
layer,min_committee,will,T2,vix,35,0.769,91,-0.0206,0.8467,0.0203,0.8488,0.8849,False,modal
layer,min_committee,will,T3,cfnai,62,0.718,131,0.0317,0.7193,-0.1538,0.0795,0.3975,False,modal
layer,min_committee,will,T3,vix,62,0.718,131,-0.0405,0.646,-0.0109,0.9018,0.9018,False,modal
layer,min_committee,will,H1,cfnai,20,0.75,48,-0.218,0.1366,-0.2468,0.0908,0.3188,False,modal
layer,min_committee,will,H1,vix,20,0.75,48,0.1163,0.4312,0.2103,0.1513,0.5796,False,modal
layer,min_committee,will,H2,cfnai,15,0.791,43,-0.2246,0.1475,-0.2269,0.1434,0.4025,False,modal
layer,min_committee,will,H2,vix,15,0.791,43,-0.1804,0.2471,-0.1506,0.3349,0.5358,False,modal
layer,min_committee,would,T1,cfnai,719,0.0,99,-0.1311,0.1959,0.2568,0.0103,0.1836,True,modal
layer,min_committee,would,T1,vix,719,0.0,99,0.1841,0.0682,0.1155,0.2549,0.3475,True,modal
layer,min_committee,would,T2,cfnai,654,0.0,91,0.2716,0.0092,0.3039,0.0034,0.0512,True,modal
layer,min_committee,would,T2,vix,654,0.0,91,0.0071,0.9466,-0.0194,0.8554,0.8849,True,modal
layer,min_committee,would,T3,cfnai,918,0.008,131,-0.0939,0.2861,0.2704,0.0018,0.0535,True,modal
layer,min_committee,would,T3,vix,918,0.008,131,0.1199,0.1725,0.0951,0.2797,0.3815,True,modal
layer,min_committee,would,H1,cfnai,407,0.0,48,0.3306,0.0217,0.3273,0.0232,0.2897,True,modal
layer,min_committee,would,H1,vix,407,0.0,48,-0.2642,0.0696,-0.3114,0.0312,0.2598,True,modal
layer,min_committee,would,H2,cfnai,247,0.0,43,0.2661,0.0846,0.2778,0.0713,0.2775,True,modal
layer,min_committee,would,H2,vix,247,0.0,43,0.2613,0.0905,0.2775,0.0716,0.2149,True,modal
layer,min_participants,ALL,T1,cfnai,2756,0.0,99,-0.1318,0.1934,-0.0905,0.373,0.8841,True,modal
layer,min_participants,ALL,T1,vix,2756,0.0,99,0.2628,0.0086,0.1436,0.1562,0.2999,True,modal
layer,min_participants,ALL,T2,cfnai,2444,0.0,91,0.0339,0.7497,-0.0054,0.9595,0.9787,True,modal
layer,min_participants,ALL,T2,vix,2444,0.0,91,0.0495,0.6412,0.0637,0.5486,0.6857,True,modal
layer,min_participants,ALL,T3,cfnai,3359,0.0,131,-0.1152,0.1902,-0.0691,0.4331,0.847,True,modal
layer,min_participants,ALL,T3,vix,3359,0.0,131,0.0834,0.3436,0.0249,0.7773,0.8826,True,modal
layer,min_participants,ALL,H1,cfnai,1264,0.0,48,0.0642,0.6649,0.098,0.5074,0.5731,True,modal
layer,min_participants,ALL,H1,vix,1264,0.0,48,-0.0271,0.855,-0.0086,0.9539,0.9539,True,modal
layer,min_participants,ALL,H2,cfnai,1180,0.0,43,0.0008,0.9958,-0.0736,0.6391,0.7304,True,modal
layer,min_participants,ALL,H2,vix,1180,0.0,43,-0.0588,0.7082,-0.0453,0.773,0.8834,True,modal
layer,min_participants,could,T1,cfnai,875,0.0,99,0.0547,0.5905,-0.1749,0.0834,0.5002,True,modal
layer,min_participants,could,T1,vix,875,0.0,99,0.1699,0.0926,0.1243,0.2204,0.3364,True,modal
layer,min_participants,could,T2,cfnai,776,0.0,91,-0.1261,0.2336,-0.2275,0.0301,0.1806,True,modal
layer,min_participants,could,T2,vix,776,0.0,91,0.0915,0.3882,0.0753,0.4782,0.6237,True,modal
layer,min_participants,could,T3,cfnai,1060,0.0,131,0.0395,0.6539,-0.1741,0.0468,0.3458,True,modal
layer,min_participants,could,T3,vix,1060,0.0,131,0.1084,0.2178,0.0585,0.5069,0.6082,True,modal
layer,min_participants,could,H1,cfnai,382,0.0,48,-0.2507,0.0856,-0.1824,0.2146,0.4198,True,modal
layer,min_participants,could,H1,vix,382,0.0,48,0.0251,0.8654,0.0583,0.6939,0.8358,True,modal
layer,min_participants,could,H2,cfnai,394,0.0,43,-0.0836,0.5943,-0.1876,0.2284,0.4567,True,modal
layer,min_participants,could,H2,vix,394,0.0,43,-0.065,0.6787,-0.1164,0.4572,0.6096,True,modal
layer,min_participants,may,T1,cfnai,157,0.323,99,0.0069,0.9459,-0.0308,0.7621,0.9581,True,modal
layer,min_participants,may,T1,vix,157,0.323,99,-0.037,0.7159,-0.1203,0.2355,0.3364,True,modal
layer,min_participants,may,T2,cfnai,147,0.297,91,-0.0394,0.7105,-0.0028,0.9787,0.9787,True,modal
layer,min_participants,may,T2,vix,147,0.297,91,-0.1258,0.2347,-0.0828,0.4351,0.6215,True,modal
layer,min_participants,may,T3,cfnai,182,0.389,131,0.015,0.8653,0.0273,0.7573,0.9832,True,modal
layer,min_participants,may,T3,vix,182,0.389,131,-0.1238,0.1589,-0.2071,0.0176,0.0491,True,modal
layer,min_participants,may,H1,cfnai,69,0.333,48,0.2373,0.1043,0.1905,0.1946,0.4198,True,modal
layer,min_participants,may,H1,vix,69,0.333,48,0.15,0.3087,0.1128,0.4454,0.8358,True,modal
layer,min_participants,may,H2,cfnai,78,0.256,43,-0.1986,0.2016,-0.1408,0.3679,0.6219,True,modal
layer,min_participants,may,H2,vix,78,0.256,43,-0.4725,0.0014,-0.5373,0.0002,0.0049,True,modal
layer,min_participants,should,T1,cfnai,149,0.283,99,-0.0769,0.4494,0.0293,0.7734,0.9581,True,modal
layer,min_participants,should,T1,vix,149,0.283,99,-0.2067,0.0401,-0.2386,0.0174,0.058,True,modal
layer,min_participants,should,T2,cfnai,138,0.275,91,0.1185,0.2633,0.1466,0.1655,0.4138,True,modal
layer,min_participants,should,T2,vix,138,0.275,91,-0.2659,0.0108,-0.2437,0.0199,0.0664,True,modal
layer,min_participants,should,T3,cfnai,170,0.382,131,-0.0713,0.4185,0.0234,0.7911,0.9832,True,modal
layer,min_participants,should,T3,vix,170,0.382,131,-0.2427,0.0052,-0.2917,0.0007,0.0054,True,modal
layer,min_participants,should,H1,cfnai,88,0.167,48,0.121,0.4125,0.13,0.3784,0.5202,True,modal
layer,min_participants,should,H1,vix,88,0.167,48,-0.1777,0.2268,-0.0855,0.5636,0.8358,True,modal
layer,min_participants,should,H2,cfnai,50,0.395,43,0.1462,0.3497,0.1348,0.3889,0.6219,True,modal
layer,min_participants,should,H2,vix,50,0.395,43,-0.1995,0.1995,-0.1551,0.3206,0.5358,True,modal
layer,min_participants,would,T1,cfnai,1537,0.0,99,-0.1939,0.0545,0.0175,0.8637,0.9581,True,modal
layer,min_participants,would,T1,vix,1537,0.0,99,0.3016,0.0024,0.2402,0.0166,0.058,True,modal
layer,min_participants,would,T2,cfnai,1346,0.0,91,0.1213,0.2521,0.1307,0.2167,0.4567,True,modal
layer,min_participants,would,T2,vix,1346,0.0,91,0.1287,0.2239,0.1746,0.0978,0.2162,True,modal
layer,min_participants,would,T3,cfnai,1903,0.0,131,-0.1727,0.0485,0.0121,0.8908,0.9832,True,modal
layer,min_participants,would,T3,vix,1903,0.0,131,0.1622,0.0642,0.1452,0.0979,0.1957,True,modal
layer,min_participants,would,H1,cfnai,700,0.0,48,0.123,0.4051,0.1375,0.3513,0.5166,True,modal
layer,min_participants,would,H1,vix,700,0.0,48,-0.0661,0.6554,-0.0442,0.7656,0.8358,True,modal
layer,min_participants,would,H2,cfnai,646,0.0,43,0.1215,0.4378,0.036,0.8185,0.8185,True,modal
layer,min_participants,would,H2,vix,646,0.0,43,0.2432,0.1161,0.2821,0.0668,0.2149,True,modal
layer,min_special,ALL,T1,cfnai,783,0.0,40,0.0972,0.5508,0.1964,0.2246,0.6125,True,modal
layer,min_special,ALL,T1,vix,783,0.0,40,-0.0946,0.5614,-0.1612,0.3205,0.418,True,modal
layer,min_special,ALL,T2,cfnai,675,0.0,36,0.1272,0.4599,0.2103,0.2182,0.4567,True,modal
layer,min_special,ALL,T2,vix,675,0.0,36,-0.0877,0.6111,-0.139,0.4188,0.6215,True,modal
layer,min_special,ALL,T3,cfnai,863,0.02,49,0.0862,0.556,0.2731,0.0576,0.3458,True,modal
layer,min_special,ALL,T3,vix,863,0.02,49,0.0543,0.711,-0.0327,0.8237,0.8826,True,modal
layer,min_special,could,T1,cfnai,283,0.2,40,-0.1277,0.4323,0.0533,0.7439,0.9581,True,modal
layer,min_special,could,T1,vix,283,0.2,40,0.223,0.1666,0.2931,0.0664,0.1424,True,modal
layer,min_special,could,T2,cfnai,231,0.222,36,0.1102,0.5224,0.2041,0.2325,0.4567,True,modal
layer,min_special,could,T2,vix,231,0.222,36,0.226,0.185,0.2778,0.1009,0.2162,True,modal
layer,min_special,could,T3,cfnai,312,0.204,49,-0.1182,0.4186,0.1381,0.3441,0.7941,True,modal
layer,min_special,could,T3,vix,312,0.204,49,0.2834,0.0485,0.315,0.0275,0.0687,True,modal
layer,min_special,should,T1,cfnai,58,0.325,40,0.1709,0.2917,0.2804,0.0797,0.5002,True,modal
layer,min_special,should,T1,vix,58,0.325,40,0.1332,0.4124,0.3247,0.0409,0.1023,True,modal
layer,min_special,should,T2,cfnai,49,0.333,36,0.1406,0.4135,0.2594,0.1266,0.3454,True,modal
layer,min_special,should,T2,vix,49,0.333,36,0.2434,0.1525,0.4434,0.0068,0.0254,True,modal
layer,min_special,should,T3,cfnai,65,0.347,49,0.1614,0.2678,0.3178,0.0261,0.3458,True,modal
layer,min_special,should,T3,vix,65,0.347,49,0.1083,0.4587,0.3367,0.018,0.0491,True,modal
layer,min_special,will,T1,cfnai,49,0.625,40,0.083,0.6104,0.1137,0.4847,0.9581,False,modal
layer,min_special,will,T1,vix,49,0.625,40,-0.2752,0.0856,-0.0606,0.7102,0.7891,False,modal
layer,min_special,will,T2,cfnai,46,0.667,36,0.0789,0.6473,0.1082,0.5301,0.7951,False,modal
layer,min_special,will,T2,vix,46,0.667,36,-0.2845,0.0927,-0.0966,0.575,0.69,False,modal
layer,min_special,will,T3,cfnai,49,0.694,49,0.0693,0.636,0.1038,0.478,0.847,False,modal
layer,min_special,will,T3,vix,49,0.694,49,-0.2361,0.1024,-0.0339,0.8172,0.8826,False,modal
layer,min_special,would,T1,cfnai,344,0.0,40,0.1301,0.4237,0.0485,0.7663,0.9581,True,modal
layer,min_special,would,T1,vix,344,0.0,40,-0.1362,0.4022,-0.1043,0.5218,0.6511,True,modal
layer,min_special,would,T2,cfnai,310,0.0,36,-0.0455,0.7922,-0.0806,0.6404,0.8785,True,modal
layer,min_special,would,T2,vix,310,0.0,36,-0.1486,0.3872,-0.1236,0.4728,0.6237,True,modal
layer,min_special,would,T3,cfnai,383,0.041,49,0.1045,0.4748,0.0113,0.9384,0.9832,True,modal
layer,min_special,would,T3,vix,383,0.041,49,-0.0312,0.8314,-0.0247,0.866,0.8958,True,modal
layer,min_staff,ALL,T1,cfnai,539,0.0,99,-0.0103,0.9197,0.0753,0.4586,0.9581,True,modal
