layer,unit,n_tokens,zero_share,spec,var,label,coef,se,p,stars,n,r2,adj_r2
statement,will/aspectual,126,0.327,(7) Δ,d_vix,ΔVIX,-0.02212,0.03205,0.48994,,100,0.01392,-0.00641
statement,will/aspectual,126,0.327,(8) Δ excl-2020,const,const,0.00554,0.09447,0.95319,,90,0.04982,0.02797
statement,will/aspectual,126,0.327,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.75648,0.62668,0.22738,,90,0.04982,0.02797
statement,will/aspectual,126,0.327,(8) Δ excl-2020,d_vix,ΔVIX,-0.06785,0.0216,0.00168,***,90,0.04982,0.02797
statement,will/mental,105,0.257,(3),const,const,3.96696,0.795,0.0,***,101,0.21362,0.19757
statement,will/mental,105,0.257,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.5702,0.10925,0.0,***,101,0.21362,0.19757
statement,will/mental,105,0.257,(3),vix_pre28,VIX,-0.08098,0.04307,0.0601,*,101,0.21362,0.19757
statement,will/mental,105,0.257,(6) excl-2020,const,const,4.96975,0.81322,0.0,***,91,0.27971,0.26334
statement,will/mental,105,0.257,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.92511,0.89942,0.03232,**,91,0.27971,0.26334
statement,will/mental,105,0.257,(6) excl-2020,vix_pre28,VIX,-0.14249,0.04475,0.00145,***,91,0.27971,0.26334
statement,will/mental,105,0.257,(7) Δ,const,const,0.01368,0.06492,0.8331,,100,0.12996,0.11202
statement,will/mental,105,0.257,(7) Δ,d_cfnai,ΔCFNAI,-0.29253,0.07713,0.00015,***,100,0.12996,0.11202
statement,will/mental,105,0.257,(7) Δ,d_vix,ΔVIX,0.01179,0.01688,0.48502,,100,0.12996,0.11202
statement,will/mental,105,0.257,(8) Δ excl-2020,const,const,0.05877,0.05952,0.3235,,90,0.00596,-0.01689
statement,will/mental,105,0.257,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.12112,0.41682,0.77138,,90,0.00596,-0.01689
statement,will/mental,105,0.257,(8) Δ excl-2020,d_vix,ΔVIX,0.01537,0.0211,0.46648,,90,0.00596,-0.01689
statement,will/policy_action,57,0.614,(3),const,const,2.29427,0.57404,6e-05,***,101,0.10165,0.08332
statement,will/policy_action,57,0.614,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00781,0.04656,0.86678,,101,0.10165,0.08332
statement,will/policy_action,57,0.614,(3),vix_pre28,VIX,-0.06826,0.02506,0.00645,***,101,0.10165,0.08332
statement,will/policy_action,57,0.614,(6) excl-2020,const,const,2.90785,0.63675,0.0,***,91,0.11008,0.08985
statement,will/policy_action,57,0.614,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.05677,0.65142,0.93056,,91,0.11008,0.08985
statement,will/policy_action,57,0.614,(6) excl-2020,vix_pre28,VIX,-0.1036,0.03132,0.00094,***,91,0.11008,0.08985
statement,will/policy_action,57,0.614,(7) Δ,const,const,-0.03749,0.06595,0.56973,,100,0.007,-0.01348
statement,will/policy_action,57,0.614,(7) Δ,d_cfnai,ΔCFNAI,-0.01655,0.02156,0.44265,,100,0.007,-0.01348
statement,will/policy_action,57,0.614,(7) Δ,d_vix,ΔVIX,0.02296,0.02296,0.31735,,100,0.007,-0.01348
statement,will/policy_action,57,0.614,(8) Δ excl-2020,const,const,-0.04501,0.07334,0.53943,,90,0.01258,-0.01012
statement,will/policy_action,57,0.614,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.3814,0.52502,0.46757,,90,0.01258,-0.01012
statement,will/policy_action,57,0.614,(8) Δ excl-2020,d_vix,ΔVIX,0.03513,0.0352,0.31831,,90,0.01258,-0.01012
statement,will/copular_adj,51,0.535,(3),const,const,0.81897,0.68724,0.23339,,101,0.06185,0.04271
statement,will/copular_adj,51,0.535,(3),cfnai_ma3_lag2,CFNAI-MA3,0.30545,0.09166,0.00086,***,101,0.06185,0.04271
statement,will/copular_adj,51,0.535,(3),vix_pre28,VIX,0.02463,0.03748,0.51097,,101,0.06185,0.04271
statement,will/copular_adj,51,0.535,(6) excl-2020,const,const,0.01365,0.80091,0.9864,,91,0.15771,0.13856
statement,will/copular_adj,51,0.535,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.68803,0.65473,0.00993,***,91,0.15771,0.13856
statement,will/copular_adj,51,0.535,(6) excl-2020,vix_pre28,VIX,0.07724,0.04499,0.086,*,91,0.15771,0.13856
statement,will/copular_adj,51,0.535,(7) Δ,const,const,-0.02142,0.08492,0.80084,,100,0.06903,0.04983
statement,will/copular_adj,51,0.535,(7) Δ,d_cfnai,ΔCFNAI,0.15619,0.03049,0.0,***,100,0.06903,0.04983
statement,will/copular_adj,51,0.535,(7) Δ,d_vix,ΔVIX,-0.03802,0.01813,0.03598,**,100,0.06903,0.04983
statement,will/copular_adj,51,0.535,(8) Δ excl-2020,const,const,-0.05087,0.095,0.59229,,90,0.03958,0.0175
statement,will/copular_adj,51,0.535,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.12142,0.52033,0.81548,,90,0.03958,0.0175
statement,will/copular_adj,51,0.535,(8) Δ excl-2020,d_vix,ΔVIX,-0.05168,0.02736,0.05893,*,90,0.03958,0.0175
statement,could/causative,50,0.505,(3),const,const,0.64181,0.89298,0.47231,,101,0.05686,0.03761
statement,could/causative,50,0.505,(3),cfnai_ma3_lag2,CFNAI-MA3,0.22371,0.04407,0.0,***,101,0.05686,0.03761
statement,could/causative,50,0.505,(3),vix_pre28,VIX,0.04491,0.04715,0.34081,,101,0.05686,0.03761
statement,could/causative,50,0.505,(6) excl-2020,const,const,-1.32489,0.59119,0.02502,**,91,0.23777,0.22045
statement,could/causative,50,0.505,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.14992,0.95078,0.22649,,91,0.23777,0.22045
statement,could/causative,50,0.505,(6) excl-2020,vix_pre28,VIX,0.16567,0.0326,0.0,***,91,0.23777,0.22045
statement,could/causative,50,0.505,(7) Δ,const,const,0.02731,0.0269,0.30993,,100,0.2652,0.25005
statement,could/causative,50,0.505,(7) Δ,d_cfnai,ΔCFNAI,0.1392,0.03611,0.00012,***,100,0.2652,0.25005
statement,could/causative,50,0.505,(7) Δ,d_vix,ΔVIX,-0.0064,0.00897,0.47522,,100,0.2652,0.25005
statement,could/causative,50,0.505,(8) Δ excl-2020,const,const,0.00412,0.02263,0.85564,,90,0.00141,-0.02155
statement,could/causative,50,0.505,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.05606,0.13106,0.66883,,90,0.00141,-0.02155
statement,could/causative,50,0.505,(8) Δ excl-2020,d_vix,ΔVIX,7e-05,0.01176,0.99494,,90,0.00141,-0.02155
statement,will/occurrence,47,0.644,(3),const,const,1.6371,0.66529,0.01386,**,101,0.03549,0.01581
statement,will/occurrence,47,0.644,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.08668,0.10194,0.39517,,101,0.03549,0.01581
statement,will/occurrence,47,0.644,(3),vix_pre28,VIX,-0.03894,0.0278,0.16126,,101,0.03549,0.01581
statement,will/occurrence,47,0.644,(6) excl-2020,const,const,2.79494,0.79114,0.00041,***,91,0.14251,0.12302
statement,will/occurrence,47,0.644,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.366,0.88259,0.12169,,91,0.14251,0.12302
statement,will/occurrence,47,0.644,(6) excl-2020,vix_pre28,VIX,-0.10894,0.03718,0.00339,***,91,0.14251,0.12302
statement,will/occurrence,47,0.644,(7) Δ,const,const,-0.03517,0.08254,0.67,,100,0.01781,-0.00244
statement,will/occurrence,47,0.644,(7) Δ,d_cfnai,ΔCFNAI,-0.09698,0.06087,0.11113,,100,0.01781,-0.00244
statement,will/occurrence,47,0.644,(7) Δ,d_vix,ΔVIX,-0.0149,0.0259,0.56512,,100,0.01781,-0.00244
statement,will/occurrence,47,0.644,(8) Δ excl-2020,const,const,-0.04083,0.0871,0.63926,,90,0.00554,-0.01732
statement,will/occurrence,47,0.644,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.01558,0.58094,0.9786,,90,0.00554,-0.01732
statement,will/occurrence,47,0.644,(8) Δ excl-2020,d_vix,ΔVIX,-0.02221,0.03458,0.52055,,90,0.00554,-0.01732
statement,would/copular_adj,46,0.545,(3),const,const,0.49928,0.91562,0.58555,,101,0.0627,0.04358
statement,would/copular_adj,46,0.545,(3),cfnai_ma3_lag2,CFNAI-MA3,0.22118,0.04549,0.0,***,101,0.0627,0.04358
statement,would/copular_adj,46,0.545,(3),vix_pre28,VIX,0.05004,0.04844,0.30162,,101,0.0627,0.04358
statement,would/copular_adj,46,0.545,(6) excl-2020,const,const,-1.54176,0.58947,0.00891,***,91,0.25647,0.23957
statement,would/copular_adj,46,0.545,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.23922,0.9708,0.20178,,91,0.25647,0.23957
statement,would/copular_adj,46,0.545,(6) excl-2020,vix_pre28,VIX,0.17513,0.03245,0.0,***,91,0.25647,0.23957
statement,would/copular_adj,46,0.545,(7) Δ,const,const,0.0393,0.02322,0.09049,*,100,0.29966,0.28522
statement,would/copular_adj,46,0.545,(7) Δ,d_cfnai,ΔCFNAI,0.13831,0.03597,0.00012,***,100,0.29966,0.28522
statement,would/copular_adj,46,0.545,(7) Δ,d_vix,ΔVIX,-0.00616,0.00891,0.48883,,100,0.29966,0.28522
statement,would/copular_adj,46,0.545,(8) Δ excl-2020,const,const,0.01689,0.01816,0.35221,,90,0.00498,-0.01789
statement,would/copular_adj,46,0.545,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.09364,0.12737,0.46225,,90,0.00498,-0.01789
statement,would/copular_adj,46,0.545,(8) Δ excl-2020,d_vix,ΔVIX,0.00067,0.01157,0.95411,,90,0.00498,-0.01789
